Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales
8829,CA-2016-115168,2016-06-05,2016-06-09,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Saint Charles,Missouri,63301,Central,OFF-PA-10000528,Office Supplies,Paper,xerox 1981,10.56
8830,CA-2015-109680,2015-10-06,2015-10-09,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10001932,Office Supplies,Storage,fellowes staxonsteel drawer files,386.34
8831,CA-2017-167983,2017-08-21,2017-08-24,Second Class,RP-19270,Rachel Payne,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10003727,Office Supplies,Binders,avery durable slant ring binders with label holder,33.44
8832,CA-2016-145324,2016-11-15,2016-11-19,Standard Class,DH-13675,Duane Huffman,Home Office,United States,Harrisonburg,Virginia,22801,South,FUR-FU-10002759,Furniture,Furnishings,12-1/2 diameter round wall clock,39.96
8833,CA-2016-153423,2016-06-22,2016-06-27,Standard Class,SW-20455,Shaun Weien,Consumer,United States,Rochester,New York,14609,East,OFF-BI-10000545,Office Supplies,Binders,gbc ibimaster 500 manual proclick binding system,1217.568
8834,US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-ST-10004950,Office Supplies,Storage,"tenex personal filing tote with secure closure lid, black/frost",15.51
8835,US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,TEC-PH-10003171,Technology,Phones,plantronics encore h101 dual earpieces headset,89.9
8836,US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000614,Office Supplies,Art,barrel sharpener,14.28
8837,US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-AR-10000034,Office Supplies,Art,"bic brite liner grip highlighters, assorted, 5/pack",12.72
8838,US-2018-132675,2018-09-24,2018-09-28,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Sandy Springs,Georgia,30328,South,OFF-LA-10003766,Office Supplies,Labels,self-adhesive removable labels,15.75
8839,CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001725,Office Supplies,Art,boston home & office model 2000 electric pencil sharpeners,70.95
8840,CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,OFF-BI-10002794,Office Supplies,Binders,"avery trapezoid ring binder, 3"" capacity, black, 1040 sheets",65.568
8841,CA-2015-153808,2015-04-06,2015-04-10,Second Class,FH-14275,Frank Hawley,Corporate,United States,Los Angeles,California,90004,West,TEC-AC-10004171,Technology,Accessories,razer kraken 7.1 surround sound over ear usb gaming headset,299.97
8842,US-2017-112396,2017-02-09,2017-02-13,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10003628,Technology,Accessories,logitech 910-002974 m325 wireless mouse for web scrolling,89.97
8843,US-2017-112396,2017-02-09,2017-02-13,Standard Class,JR-16210,Justin Ritter,Corporate,United States,San Francisco,California,94110,West,TEC-AC-10004761,Technology,Accessories,maxell 4.7gb dvd+rw 3/pack,31.86
8844,CA-2015-141173,2015-11-18,2015-11-20,Second Class,JC-16105,Julie Creighton,Corporate,United States,Minneapolis,Minnesota,55407,Central,OFF-ST-10000885,Office Supplies,Storage,fellowes desktop hanging file manager,67.15
8845,CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10004209,Office Supplies,Binders,"fellowes twister kit, gray/clear, 3/pkg",7.236
8846,CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-FA-10002988,Office Supplies,Fasteners,ideal clamps,4.824
8847,CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-PA-10002222,Office Supplies,Paper,"xerox color copier paper, 11"" x 17"", ream",91.36
8848,CA-2018-156664,2018-12-18,2018-12-23,Standard Class,BP-11290,Beth Paige,Consumer,United States,Columbus,Ohio,43229,East,OFF-AP-10004487,Office Supplies,Appliances,kensington 4 outlet masterpiece compact power control center,130.112
8849,CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,TEC-PH-10003505,Technology,Phones,geemarc amplipower60,74.24
8850,CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,FUR-FU-10000076,Furniture,Furnishings,24-hour round wall clock,159.84
8851,CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-BI-10004728,Office Supplies,Binders,wilson jones turn tabs binder tool for ring binders,2.892
8852,CA-2016-140718,2016-07-02,2016-07-04,First Class,FA-14230,Frank Atkinson,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10002250,Office Supplies,Paper,things to do today pad,9.392
8853,CA-2015-119977,2015-10-08,2015-10-13,Second Class,DN-13690,Duane Noonan,Consumer,United States,New York City,New York,10011,East,OFF-PA-10003823,Office Supplies,Paper,xerox 197,123.92
8854,US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-SU-10000898,Office Supplies,Supplies,"acme hot forged carbon steel scissors with nickel-plated handles, 3 7/8"" cut, 8""l",55.6
8855,US-2016-115343,2016-09-22,2016-09-25,First Class,FO-14305,Frank Olsen,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003832,Technology,Accessories,logitech p710e mobile speakerphone,617.976
8856,CA-2018-163671,2018-12-24,2018-12-30,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Meridian,Idaho,83642,West,OFF-BI-10001679,Office Supplies,Binders,gbc instant index system for binding systems,21.312
8857,CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,logitech media keyboard k200,209.94
8858,CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,anker astro mini 3000mah ultra-compact portable charger,31.984
8859,CA-2018-135909,2018-10-13,2018-10-20,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,fellowes pb500 electric punch plastic comb binding machine with manual bind,5083.96
8860,US-2018-114356,2018-08-20,2018-08-26,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,Charlotte,North Carolina,28205,South,TEC-PH-10003171,Technology,Phones,plantronics encore h101 dual earpieces headset,35.96
8861,CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-LA-10000414,Office Supplies,Labels,avery 503,31.05
8862,CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,FUR-FU-10002107,Furniture,Furnishings,eldon pizzaz desk accessories,8.92
8863,CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-BI-10004593,Office Supplies,Binders,ibico laser imprintable binding system covers,209.6
8864,CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-AP-10003860,Office Supplies,Appliances,fellowes advanced 8 outlet surge suppressor with phone/fax protection,111.04
8865,CA-2016-125934,2016-09-11,2016-09-18,Standard Class,SN-20560,Skye Norling,Home Office,United States,Paterson,New Jersey,7501,East,OFF-PA-10000556,Office Supplies,Paper,xerox 208,38.88
8866,CA-2016-158148,2016-12-20,2016-12-26,Standard Class,JM-15865,John Murray,Consumer,United States,Arlington,Virginia,22204,South,OFF-AP-10003281,Office Supplies,Appliances,acco 6 outlet guardian standard surge suppressor,36.27
8867,CA-2015-120411,2015-09-20,2015-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,FUR-BO-10004218,Furniture,Bookcases,"bush heritage pine collection 5-shelf bookcase, albany pine finish, *special order",493.43
8868,CA-2015-120411,2015-09-20,2015-09-23,First Class,SB-20185,Sarah Brown,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10002185,Technology,Phones,qvs usb car charger 2-port 2.1amp for ipod/iphone/ipad/ipad 2/ipad 3,11.12
8869,CA-2017-158260,2017-11-04,2017-11-08,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,San Diego,California,92037,West,TEC-MA-10003176,Technology,Machines,okidata b400 printer,686.4
8870,CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10002003,Office Supplies,Binders,ibico presentation index for binding systems,15.92
8871,CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,FUR-FU-10000023,Furniture,Furnishings,eldon wave desk accessories,70.68
8872,CA-2018-101805,2018-12-01,2018-12-06,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10002756,Office Supplies,Storage,"tennsco stur-d-stor boltless shelving, 5 shelves, 24"" deep, sand",541.24
8873,US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,TEC-MA-10002694,Technology,Machines,hewlett-packard deskjet f4180 all-in-one color ink-jet - printer / copier / scanner,101.994
8874,US-2015-105137,2015-10-10,2015-10-10,Same Day,RB-19435,Richard Bierner,Consumer,United States,Columbus,Ohio,43229,East,OFF-BI-10002429,Office Supplies,Binders,"premier elliptical ring binder, black",18.264
8875,CA-2018-142489,2018-11-14,2018-11-16,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Houston,Texas,77095,Central,OFF-BI-10003684,Office Supplies,Binders,wilson jones legal size ring binders,21.99
8876,US-2017-141264,2017-08-13,2017-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-SU-10003505,Office Supplies,Supplies,premier electric letter opener,185.376
8877,US-2017-141264,2017-08-13,2017-08-19,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Irving,Texas,75061,Central,OFF-AP-10002534,Office Supplies,Appliances,3.6 cubic foot counter height office refrigerator,58.924
8878,CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,TEC-MA-10004626,Technology,Machines,lexmark 20r1285 x6650 wireless all-in-one printer,480.0
8879,CA-2018-126928,2018-09-17,2018-09-23,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Morristown,New Jersey,7960,East,OFF-ST-10000615,Office Supplies,Storage,"simplifile personal file, black granite, 15w x 6-15/16d x 11-1/4h",34.05
8880,US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,OFF-PA-10000659,Office Supplies,Paper,"tops carbonless receipt book, four 2-3/4 x 7-1/4 money receipts per page",192.72
8881,US-2016-107944,2016-03-23,2016-03-25,First Class,AM-10360,Alice McCarthy,Corporate,United States,Los Angeles,California,90008,West,TEC-AC-10000736,Technology,Accessories,logitech g600 mmo gaming mouse,239.97
8882,CA-2017-135594,2017-06-30,2017-07-03,Second Class,AH-10120,Adrian Hane,Home Office,United States,Aurora,Illinois,60505,Central,TEC-AC-10003038,Technology,Accessories,kingston digital datatraveler 16gb usb 2.0,50.12
8883,US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,payanywhere card reader,15.984
8884,US-2018-115252,2018-10-20,2018-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,OFF-PA-10001667,Office Supplies,Paper,great white multi-use recycled paper (20lb. and 84 bright),14.352
8885,CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10001982,Office Supplies,Binders,wilson jones custom binder spines & labels,6.528
8886,CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10004141,Office Supplies,Binders,insertable tab indexes for data binders,2.862
8887,CA-2015-107398,2015-08-25,2015-08-30,Standard Class,BS-11590,Brendan Sweed,Corporate,United States,Columbus,Ohio,43229,East,OFF-BI-10002103,Office Supplies,Binders,"cardinal slant-d ring binder, heavy gauge vinyl",20.856
8888,CA-2015-169642,2015-07-27,2015-07-30,Second Class,BB-10990,Barry Blumstein,Corporate,United States,Los Angeles,California,90036,West,OFF-ST-10002574,Office Supplies,Storage,"safco commercial wire shelving, black",276.28
8889,CA-2018-103968,2018-12-01,2018-12-07,Standard Class,ML-17755,Max Ludwig,Home Office,United States,Stockton,California,95207,West,FUR-FU-10003394,Furniture,Furnishings,"tenex ""the solids"" textured chair mats",629.64
8890,CA-2017-147256,2017-10-17,2017-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,TEC-PH-10003072,Technology,Phones,panasonic kx-tg9541b dect 6.0 digital 2-line expandable cordless phone with digital answering system,449.97
8891,CA-2017-147256,2017-10-17,2017-10-21,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Columbia,Missouri,65203,Central,OFF-AP-10003057,Office Supplies,Appliances,honeywell enviracaire portable hepa air cleaner for 16' x 20' room,1927.59
8892,CA-2017-162159,2017-09-16,2017-09-18,First Class,CR-12625,Corey Roper,Home Office,United States,Columbus,Georgia,31907,South,FUR-CH-10001146,Furniture,Chairs,"global value mid-back manager's chair, gray",121.78
8893,CA-2016-111038,2016-12-01,2016-12-06,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,San Diego,California,92037,West,FUR-CH-10003973,Furniture,Chairs,gueststacker chair with chrome finish legs,2676.672
8894,CA-2015-124723,2015-08-05,2015-08-12,Standard Class,GZ-14470,Gary Zandusky,Consumer,United States,Texas City,Texas,77590,Central,FUR-TA-10001307,Furniture,Tables,"safco planmaster heigh-adjustable drafting table base, 43w x 30d x 30-37h, black",489.23
8895,CA-2017-167241,2017-08-15,2017-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,FUR-FU-10004071,Furniture,Furnishings,luxo professional magnifying clamp-on fluorescent lamps,312.03
8896,CA-2017-167241,2017-08-15,2017-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-ST-10001505,Office Supplies,Storage,"perma stor-all hanging file box, 13 1/8""w x 12 1/4""d x 10 1/2""h",17.94
8897,CA-2017-167241,2017-08-15,2017-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,TEC-PH-10004614,Technology,Phones,at&t 841000 phone,165.6
8898,CA-2017-167241,2017-08-15,2017-08-22,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10004911,Office Supplies,Paper,"rediform s.o.s. 1-up phone message bk, 4-1/4x3-1/16 bk, 1 form/pg, 40 messages/bk, 3/pk",37.52
8899,CA-2016-163237,2016-08-07,2016-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,TEC-PH-10003601,Technology,Phones,"ativa d5772 2-line 5.8ghz digital expandable corded/cordless phone system with answering & caller id/call waiting, black/silver",494.97
8900,CA-2016-163237,2016-08-07,2016-08-09,Second Class,EM-14095,Eudokia Martin,Corporate,United States,Springfield,Virginia,22153,South,OFF-LA-10004545,Office Supplies,Labels,avery 50,25.06
8901,CA-2017-150483,2017-05-31,2017-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-FU-10001379,Furniture,Furnishings,"executive impressions 16-1/2"" circular wall clock",32.064
8902,CA-2017-150483,2017-05-31,2017-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10001846,Office Supplies,Paper,xerox 1899,18.496
8903,CA-2017-150483,2017-05-31,2017-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,FUR-CH-10000422,Furniture,Chairs,global highback leather tilter in burgundy,191.079
8904,CA-2017-150483,2017-05-31,2017-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,Central,OFF-PA-10004621,Office Supplies,Paper,xerox 212,10.368
8905,US-2017-126431,2017-07-01,2017-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-LA-10001474,Office Supplies,Labels,avery 477,30.53
8906,US-2017-126431,2017-07-01,2017-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,TEC-AC-10001635,Technology,Accessories,keytronic kt400u2 - keyboard - black,30.84
8907,US-2017-126431,2017-07-01,2017-07-01,Same Day,SU-20665,Stephanie Ulpright,Home Office,United States,New York City,New York,10009,East,OFF-PA-10001950,Office Supplies,Paper,southworth 25% cotton antique laid paper & envelopes,75.06
8908,CA-2017-139934,2017-12-18,2017-12-20,First Class,AY-10555,Andy Yotov,Corporate,United States,San Francisco,California,94110,West,TEC-PH-10001552,Technology,Phones,i need's 3d hello kitty hybrid silicone case cover for htc one x 4g with 3d hello kitty stylus pen green/pink,66.976
